date,pollution,dew,temp,press,wnd_dir,wnd_spd
2012-05-05 16:00:00,212.0,1,30.0,1006.0,1,1.79
2012-05-05 17:00:00,286.0,-1,29.0,1006.0,1,7.6
2012-05-05 18:00:00,205.0,-1,28.0,1006.0,1,12.52
2012-05-05 19:00:00,121.0,4,27.0,1005.0,1,18.33
2012-05-05 20:00:00,46.0,5,26.0,1006.0,1,22.35
2012-05-05 21:00:00,43.0,5,25.0,1006.0,1,25.48
2012-05-05 22:00:00,50.0,6,22.0,1006.0,1,28.61
2012-05-05 23:00:00,66.0,8,23.0,1006.0,1,32.63
2012-05-06 00:00:00,68.0,7,23.0,1005.0,1,36.65
2012-05-06 01:00:00,61.0,8,20.0,1005.0,1,38.44
2012-05-06 02:00:00,62.0,10,17.0,1004.0,1,39.33
2012-05-06 03:00:00,70.0,10,15.0,1004.0,3,0.89
2012-05-06 04:00:00,80.0,9,14.0,1004.0,3,2.68
2012-05-06 05:00:00,79.0,9,15.0,1004.0,1,1.79
2012-05-06 06:00:00,104.0,9,15.0,1004.0,3,1.79
2012-05-06 07:00:00,90.0,10,18.0,1005.0,3,3.58
2012-05-06 08:00:00,102.0,9,20.0,1005.0,1,1.79
2012-05-06 09:00:00,100.0,10,22.0,1005.0,1,3.58
2012-05-06 10:00:00,118.0,9,25.0,1006.0,3,1.79
2012-05-06 11:00:00,132.0,9,26.0,1006.0,1,3.13
2012-05-06 12:00:00,110.0,8,28.0,1005.0,1,6.26
2012-05-06 13:00:00,284.0,7,29.0,1004.0,1,11.18
2012-05-06 14:00:00,96.0,10,28.0,1004.0,1,15.2
2012-05-06 15:00:00,113.0,10,29.0,1003.0,1,19.22
2012-05-06 16:00:00,142.0,10,28.0,1003.0,1,23.24
2012-05-06 17:00:00,180.0,11,27.0,1002.0,1,26.37
2012-05-06 18:00:00,141.0,9,26.0,1003.0,1,28.16
2012-05-06 19:00:00,136.0,11,24.0,1003.0,1,32.18
2012-05-06 20:00:00,95.0,10,23.0,1003.0,1,36.2
2012-05-06 21:00:00,79.0,8,22.0,1004.0,1,39.33
2012-05-06 22:00:00,48.0,4,22.0,1005.0,1,44.25
2012-05-06 23:00:00,58.0,2,21.0,1005.0,1,47.38
2012-05-07 00:00:00,57.0,5,19.0,1006.0,3,1.79
2012-05-07 01:00:00,57.0,4,19.0,1005.0,0,0.89
2012-05-07 02:00:00,64.0,5,15.0,1005.0,2,0.89
2012-05-07 03:00:00,61.0,6,17.0,1005.0,2,1.78
2012-05-07 04:00:00,73.0,7,15.0,1005.0,0,0.45
2012-05-07 05:00:00,98.0,8,14.0,1005.0,2,1.79
2012-05-07 06:00:00,76.0,8,16.0,1005.0,0,0.89
2012-05-07 07:00:00,78.0,7,16.0,1005.0,0,1.78
2012-05-07 08:00:00,84.0,7,18.0,1005.0,2,3.13
2012-05-07 09:00:00,84.0,7,20.0,1005.0,2,7.15
2012-05-07 10:00:00,76.0,9,22.0,1005.0,2,10.28
2012-05-07 11:00:00,64.0,4,25.0,1004.0,3,4.02
2012-05-07 12:00:00,87.0,5,26.0,1004.0,3,8.04
2012-05-07 13:00:00,75.0,6,27.0,1003.0,3,9.83
2012-05-07 14:00:00,76.0,7,27.0,1002.0,0,1.79
2012-05-07 15:00:00,97.0,6,27.0,1002.0,1,3.13
2012-05-07 16:00:00,105.0,6,26.0,1002.0,1,6.26
2012-05-07 17:00:00,96.0,7,26.0,1002.0,1,9.39
2012-05-07 18:00:00,110.0,6,25.0,1003.0,1,11.18
2012-05-07 19:00:00,146.0,5,24.0,1003.0,0,0.89
2012-05-07 20:00:00,134.0,6,22.0,1004.0,1,1.79
2012-05-07 21:00:00,113.0,4,23.0,1005.0,1,4.92
2012-05-07 22:00:00,98.0,4,20.0,1006.0,1,6.71
2012-05-07 23:00:00,84.0,-1,21.0,1006.0,1,9.84
2012-05-08 00:00:00,71.0,-1,19.0,1007.0,1,11.63
2012-05-08 01:00:00,65.0,1,14.0,1007.0,0,0.45
2012-05-08 02:00:00,59.0,6,15.0,1007.0,0,0.9
2012-05-08 03:00:00,77.0,6,14.0,1007.0,2,0.89
2012-05-08 04:00:00,78.0,6,13.0,1006.0,0,0.45
2012-05-08 05:00:00,76.0,5,12.0,1007.0,0,1.34
2012-05-08 06:00:00,99.0,7,15.0,1007.0,2,1.79
2012-05-08 07:00:00,91.0,9,17.0,1008.0,2,3.58
2012-05-08 08:00:00,135.0,9,21.0,1008.0,2,5.37
2012-05-08 09:00:00,120.0,7,23.0,1008.0,2,7.16
2012-05-08 10:00:00,112.0,7,26.0,1008.0,2,8.95
2012-05-08 11:00:00,109.0,8,28.0,1008.0,2,10.74
2012-05-08 12:00:00,100.0,7,29.0,1008.0,2,12.53
2012-05-08 13:00:00,81.0,7,31.0,1007.0,0,1.79
2012-05-08 14:00:00,83.0,5,31.0,1007.0,0,3.58
2012-05-08 15:00:00,73.0,5,32.0,1006.0,0,4.47
2012-05-08 16:00:00,73.0,4,31.0,1006.0,1,1.79
2012-05-08 17:00:00,71.0,7,30.0,1006.0,1,5.81
2012-05-08 18:00:00,71.0,7,28.0,1006.0,1,8.94
2012-05-08 19:00:00,57.0,7,26.0,1007.0,1,12.07
2012-05-08 20:00:00,69.0,6,24.0,1009.0,1,15.2
2012-05-08 21:00:00,80.0,6,24.0,1010.0,1,16.99
2012-05-08 22:00:00,84.0,8,20.0,1011.0,1,18.78
2012-05-08 23:00:00,77.0,9,18.0,1011.0,1,19.67
2012-05-09 00:00:00,71.0,6,20.0,1012.0,1,22.8
2012-05-09 01:00:00,95.0,9,18.0,1012.0,1,25.93
2012-05-09 02:00:00,136.0,8,17.0,1013.0,1,27.72
2012-05-09 03:00:00,105.0,8,15.0,1013.0,0,0.89
2012-05-09 04:00:00,99.0,7,13.0,1013.0,0,1.78
2012-05-09 05:00:00,105.0,8,12.0,1014.0,0,2.67
2012-05-09 06:00:00,108.0,7,13.0,1014.0,3,0.89
2012-05-09 07:00:00,125.0,8,18.0,1014.0,0,0.89
2012-05-09 08:00:00,166.0,6,20.0,1015.0,0,1.78
2012-05-09 09:00:00,154.0,7,22.0,1015.0,0,2.67
2012-05-09 10:00:00,124.0,7,24.0,1014.0,1,1.79
2012-05-09 11:00:00,146.0,7,25.0,1014.0,1,3.58
2012-05-09 12:00:00,146.0,8,27.0,1014.0,1,6.71
2012-05-09 13:00:00,99.0,6,28.0,1013.0,1,11.63
2012-05-09 14:00:00,75.0,6,27.0,1013.0,1,17.44
2012-05-09 15:00:00,65.0,5,28.0,1012.0,1,23.25
2012-05-09 16:00:00,124.0,6,27.0,1011.0,1,28.17
2012-05-09 17:00:00,102.0,7,27.0,1011.0,1,33.09
2012-05-09 18:00:00,79.0,7,26.0,1010.0,1,38.01
2012-05-09 19:00:00,82.0,8,23.0,1011.0,1,39.8
2012-05-09 20:00:00,91.0,7,22.0,1011.0,1,41.59
2012-05-09 21:00:00,96.0,9,19.0,1011.0,1,42.48
2012-05-09 22:00:00,131.0,9,19.0,1012.0,0,0.89
2012-05-09 23:00:00,125.0,9,19.0,1012.0,1,0.89
2012-05-10 00:00:00,148.0,9,18.0,1012.0,0,0.45
2012-05-10 01:00:00,142.0,10,17.0,1011.0,0,1.34
2012-05-10 02:00:00,153.0,11,16.0,1011.0,3,0.89
2012-05-10 03:00:00,163.0,11,16.0,1011.0,0,0.89
2012-05-10 04:00:00,166.0,10,15.0,1011.0,0,1.78
2012-05-10 05:00:00,184.0,11,15.0,1011.0,2,0.89
2012-05-10 06:00:00,312.0,11,15.0,1012.0,0,0.89
2012-05-10 07:00:00,195.0,14,18.0,1012.0,0,1.78
2012-05-10 08:00:00,168.0,10,21.0,1012.0,3,1.79
2012-05-10 09:00:00,166.0,11,23.0,1012.0,1,1.79
2012-05-10 10:00:00,164.0,12,25.0,1012.0,1,3.58
2012-05-10 11:00:00,160.0,13,27.0,1012.0,0,0.89
2012-05-10 12:00:00,166.0,14,29.0,1011.0,1,1.79
2012-05-10 13:00:00,177.0,13,28.0,1011.0,1,4.92
2012-05-10 14:00:00,165.0,15,29.0,1010.0,1,8.05
2012-05-10 15:00:00,171.0,14,29.0,1009.0,1,11.18
2012-05-10 16:00:00,172.0,16,29.0,1009.0,1,14.31
2012-05-10 17:00:00,164.0,15,28.0,1009.0,1,17.44
2012-05-10 18:00:00,161.0,15,28.0,1009.0,1,20.57
2012-05-10 19:00:00,164.0,14,27.0,1010.0,1,23.7
2012-05-10 20:00:00,152.0,13,25.0,1010.0,1,25.49
2012-05-10 21:00:00,204.0,13,24.0,1011.0,1,27.28
2012-05-10 22:00:00,209.0,14,24.0,1011.0,1,29.07
2012-05-10 23:00:00,228.0,13,23.0,1011.0,1,30.86
2012-05-11 00:00:00,247.0,13,22.0,1011.0,1,31.75
2012-05-11 01:00:00,265.0,12,22.0,1011.0,0,0.89
2012-05-11 02:00:00,263.0,11,23.0,1011.0,1,4.02
2012-05-11 03:00:00,207.0,14,21.0,1011.0,1,8.94
2012-05-11 04:00:00,153.0,15,19.0,1011.0,1,13.86
2012-05-11 05:00:00,152.0,12,19.0,1012.0,1,16.99
2012-05-11 06:00:00,141.0,12,20.0,1012.0,1,20.12
2012-05-11 07:00:00,144.0,13,20.0,1012.0,1,23.25
2012-05-11 08:00:00,153.0,13,20.0,1013.0,1,25.04
2012-05-11 09:00:00,137.0,14,20.0,1013.0,0,0.89
2012-05-11 10:00:00,128.0,14,19.0,1013.0,1,0.89
2012-05-11 11:00:00,126.0,14,19.0,1013.0,0,0.89
2012-05-11 12:00:00,123.0,14,20.0,1012.0,0,1.34
2012-05-11 13:00:00,116.0,15,20.0,1011.0,3,1.79
2012-05-11 14:00:00,122.0,16,19.0,1011.0,2,1.79
2012-05-11 15:00:00,142.0,16,19.0,1010.0,2,4.92
2012-05-11 16:00:00,143.0,16,19.0,1010.0,2,8.05
2012-05-11 17:00:00,144.0,15,19.0,1010.0,2,9.84
2012-05-11 18:00:00,152.0,15,18.0,1010.0,2,11.63
2012-05-11 19:00:00,153.0,15,18.0,1010.0,0,0.89
2012-05-11 20:00:00,148.0,15,18.0,1011.0,2,0.89
2012-05-11 21:00:00,149.0,16,18.0,1011.0,2,2.68
2012-05-11 22:00:00,137.0,16,18.0,1011.0,0,0.89
2012-05-11 23:00:00,138.0,15,18.0,1012.0,0,1.78
2012-05-12 00:00:00,138.0,12,16.0,1011.0,1,1.79
2012-05-12 01:00:00,152.0,13,16.0,1011.0,1,2.68
2012-05-12 02:00:00,143.0,13,16.0,1011.0,0,0.89
2012-05-12 03:00:00,139.0,13,16.0,1011.0,1,1.79
2012-05-12 04:00:00,124.0,13,15.0,1010.0,0,0.89
2012-05-12 05:00:00,123.0,13,15.0,1011.0,2,1.79
2012-05-12 06:00:00,131.0,14,15.0,1011.0,1,3.13
2012-05-12 07:00:00,128.0,14,15.0,1011.0,0,0.89
2012-05-12 08:00:00,141.0,14,16.0,1012.0,2,1.79
2012-05-12 09:00:00,149.0,14,16.0,1012.0,0,0.89
2012-05-12 10:00:00,153.0,15,17.0,1011.0,1,1.79
2012-05-12 11:00:00,135.0,15,19.0,1011.0,1,3.58
2012-05-12 12:00:00,56.0,12,22.0,1011.0,0,1.79
2012-05-12 13:00:00,51.0,8,23.0,1010.0,0,3.58
2012-05-12 14:00:00,38.0,11,24.0,1009.0,0,6.71
2012-05-12 15:00:00,28.0,10,24.0,1008.0,1,4.02
2012-05-12 16:00:00,29.0,11,23.0,1008.0,1,9.83
2012-05-12 17:00:00,78.0,11,21.0,1008.0,1,15.64
2012-05-12 18:00:00,87.0,11,21.0,1008.0,1,19.66
2012-05-12 19:00:00,80.0,10,20.0,1009.0,1,24.58
2012-05-12 20:00:00,83.0,12,19.0,1009.0,1,28.6
2012-05-12 21:00:00,85.0,14,18.0,1010.0,1,32.62
2012-05-12 22:00:00,124.0,14,17.0,1011.0,1,36.64
2012-05-12 23:00:00,122.0,14,16.0,1011.0,1,41.56
2012-05-13 00:00:00,130.0,14,16.0,1011.0,1,45.58
2012-05-13 01:00:00,121.0,13,16.0,1010.0,1,49.6
2012-05-13 02:00:00,138.0,13,15.0,1010.0,1,51.39
2012-05-13 03:00:00,157.0,14,15.0,1010.0,1,53.18
2012-05-13 04:00:00,164.0,14,15.0,1009.0,1,54.97
2012-05-13 05:00:00,170.0,13,15.0,1009.0,1,58.99
2012-05-13 06:00:00,189.0,14,14.0,1009.0,1,63.01
2012-05-13 07:00:00,186.0,14,15.0,1009.0,1,67.03
2012-05-13 08:00:00,185.0,14,15.0,1009.0,1,71.05
2012-05-13 09:00:00,193.0,13,17.0,1009.0,1,76.86
2012-05-13 10:00:00,212.0,14,17.0,1008.0,1,81.78
2012-05-13 11:00:00,191.0,14,20.0,1007.0,1,87.59
2012-05-13 12:00:00,194.0,14,20.0,1007.0,1,93.4
2012-05-13 13:00:00,124.0,14,20.0,1005.0,1,99.21
2012-05-13 14:00:00,103.0,13,21.0,1004.0,1,106.36
2012-05-13 15:00:00,100.0,12,23.0,1004.0,1,111.28
2012-05-13 16:00:00,66.0,13,22.0,1003.0,1,115.3
2012-05-13 17:00:00,55.0,12,22.0,1004.0,1,119.32
2012-05-13 18:00:00,84.0,8,23.0,1004.0,1,122.45
2012-05-13 19:00:00,78.0,13,20.0,1005.0,3,4.02
2012-05-13 20:00:00,84.0,13,19.0,1006.0,3,8.04
2012-05-13 21:00:00,164.0,13,18.0,1007.0,2,5.81
2012-05-13 22:00:00,94.0,13,18.0,1008.0,3,3.13
2012-05-13 23:00:00,99.0,13,17.0,1010.0,3,7.15
2012-05-14 00:00:00,96.0,12,17.0,1010.0,3,11.17
2012-05-14 01:00:00,83.0,10,16.0,1010.0,3,14.3
2012-05-14 02:00:00,70.0,8,14.0,1009.0,0,0.89
2012-05-14 03:00:00,70.0,9,11.0,1009.0,0,1.78
2012-05-14 04:00:00,69.0,8,10.0,1009.0,0,2.67
2012-05-14 05:00:00,69.0,8,9.0,1009.0,0,3.56
2012-05-14 06:00:00,71.0,9,11.0,1009.0,0,4.01
2012-05-14 07:00:00,61.0,11,15.0,1010.0,0,4.9
2012-05-14 08:00:00,31.0,0,19.0,1009.0,2,1.79
2012-05-14 09:00:00,26.0,-1,21.0,1009.0,0,3.13
2012-05-14 10:00:00,52.0,-8,23.0,1009.0,2,5.81
2012-05-14 11:00:00,53.0,-1,23.0,1008.0,1,5.81
2012-05-14 12:00:00,52.0,0,24.0,1007.0,1,9.83
2012-05-14 13:00:00,50.0,-4,25.0,1006.0,1,13.85
2012-05-14 14:00:00,37.0,-8,26.0,1006.0,2,8.94
2012-05-14 15:00:00,33.0,-7,27.0,1005.0,2,18.77
2012-05-14 16:00:00,30.0,-7,27.0,1005.0,2,28.6
2012-05-14 17:00:00,16.0,-8,26.0,1005.0,2,38.43
2012-05-14 18:00:00,15.0,-7,25.0,1005.0,2,45.58
2012-05-14 19:00:00,14.0,-6,22.0,1006.0,2,52.73
2012-05-14 20:00:00,15.0,-6,20.0,1007.0,2,58.54
2012-05-14 21:00:00,26.0,-6,18.0,1008.0,2,62.56
2012-05-14 22:00:00,37.0,-4,15.0,1008.0,2,66.58
2012-05-14 23:00:00,37.0,-4,15.0,1008.0,2,69.71
2012-05-15 00:00:00,43.0,-6,17.0,1008.0,2,73.73
2012-05-15 01:00:00,44.0,1,15.0,1008.0,0,0.89
2012-05-15 02:00:00,36.0,-2,14.0,1008.0,2,1.79
2012-05-15 03:00:00,47.0,-4,16.0,1007.0,2,3.58
2012-05-15 04:00:00,46.0,-2,13.0,1007.0,2,5.37
2012-05-15 05:00:00,51.0,0,10.0,1007.0,0,0.89
2012-05-15 06:00:00,51.0,3,11.0,1007.0,2,1.79
2012-05-15 07:00:00,41.0,3,15.0,1007.0,0,0.89
2012-05-15 08:00:00,37.0,-1,19.0,1007.0,2,3.13
2012-05-15 09:00:00,33.0,-2,22.0,1007.0,2,8.05
2012-05-15 10:00:00,38.0,-4,23.0,1006.0,2,16.1
2012-05-15 11:00:00,42.0,-5,24.0,1006.0,2,27.28
2012-05-15 12:00:00,27.0,-5,26.0,1004.0,2,38.46
2012-05-15 13:00:00,38.0,-3,26.0,1004.0,2,48.29
2012-05-15 14:00:00,37.0,-3,26.0,1003.0,2,57.23
2012-05-15 15:00:00,28.0,-4,27.0,1002.0,2,66.17
2012-05-15 16:00:00,16.0,-5,27.0,1002.0,2,78.24
2012-05-15 17:00:00,22.0,-4,26.0,1002.0,2,87.18
2012-05-15 18:00:00,16.0,-4,25.0,1002.0,2,95.23
2012-05-15 19:00:00,19.0,-3,21.0,1003.0,2,99.25
2012-05-15 20:00:00,12.0,-1,18.0,1003.0,2,100.14
2012-05-15 21:00:00,22.0,0,22.0,1003.0,2,108.19
2012-05-15 22:00:00,36.0,1,22.0,1003.0,2,116.24
2012-05-15 23:00:00,31.0,1,21.0,1003.0,1,4.02
2012-05-16 00:00:00,40.0,1,21.0,1002.0,1,8.94
2012-05-16 01:00:00,51.0,2,19.0,1002.0,2,1.79
2012-05-16 02:00:00,32.0,2,19.0,1002.0,2,4.92
2012-05-16 03:00:00,43.0,3,13.0,1002.0,2,8.94
2012-05-16 04:00:00,44.0,3,12.0,1003.0,2,12.96
2012-05-16 05:00:00,18.0,1,14.0,1003.0,2,17.88
2012-05-16 06:00:00,15.0,0,17.0,1004.0,2,25.93
2012-05-16 07:00:00,15.0,-1,19.0,1005.0,2,34.87
2012-05-16 08:00:00,19.0,0,20.0,1005.0,2,44.7
2012-05-16 09:00:00,25.0,0,21.0,1005.0,2,54.53
2012-05-16 10:00:00,20.0,-2,23.0,1005.0,2,64.36
2012-05-16 11:00:00,22.0,-2,24.0,1005.0,2,77.32
2012-05-16 12:00:00,18.0,-3,26.0,1004.0,2,89.39
2012-05-16 13:00:00,24.0,-2,26.0,1003.0,2,99.22
2012-05-16 14:00:00,22.0,-1,27.0,1003.0,2,109.05
2012-05-16 15:00:00,30.0,0,28.0,1002.0,2,117.99
2012-05-16 16:00:00,28.0,-1,28.0,1001.0,2,127.82
2012-05-16 17:00:00,33.0,-1,28.0,1000.0,2,136.76
2012-05-16 18:00:00,25.0,-1,27.0,1000.0,2,142.57
2012-05-16 19:00:00,27.0,-3,27.0,1000.0,2,150.62
2012-05-16 20:00:00,32.0,-3,26.0,1001.0,2,158.67
2012-05-16 21:00:00,38.0,-4,26.0,1001.0,2,164.48
2012-05-16 22:00:00,32.0,-4,25.0,1001.0,2,171.63
2012-05-16 23:00:00,28.0,-5,26.0,1001.0,2,178.78
2012-05-17 00:00:00,38.0,-5,25.0,1001.0,2,185.93
2012-05-17 01:00:00,40.0,0,21.0,1002.0,2,189.06
2012-05-17 02:00:00,36.0,-1,17.0,1002.0,2,190.85
2012-05-17 03:00:00,44.0,5,17.0,1003.0,1,4.92
2012-05-17 04:00:00,58.0,6,16.0,1004.0,1,8.05
2012-05-17 05:00:00,50.0,6,16.0,1005.0,1,11.18
2012-05-17 06:00:00,47.0,7,16.0,1006.0,0,0.89
2012-05-17 07:00:00,58.0,7,18.0,1007.0,1,1.79
2012-05-17 08:00:00,73.0,7,20.0,1008.0,1,5.81
2012-05-17 09:00:00,73.0,7,21.0,1008.0,1,9.83
2012-05-17 10:00:00,87.0,8,23.0,1008.0,0,1.79
2012-05-17 11:00:00,102.0,8,25.0,1008.0,1,3.13
2012-05-17 12:00:00,79.0,9,25.0,1007.0,1,7.15
2012-05-17 13:00:00,92.0,8,27.0,1007.0,1,11.17
2012-05-17 14:00:00,66.0,8,27.0,1006.0,1,16.09
2012-05-17 15:00:00,67.0,8,29.0,1005.0,1,20.11
2012-05-17 16:00:00,85.0,8,29.0,1004.0,1,24.13
2012-05-17 17:00:00,54.0,9,28.0,1004.0,1,29.05
2012-05-17 18:00:00,50.0,9,26.0,1004.0,1,34.86
2012-05-17 19:00:00,42.0,10,24.0,1005.0,1,39.78
2012-05-17 20:00:00,25.0,8,22.0,1006.0,1,44.7
2012-05-17 21:00:00,27.0,9,20.0,1007.0,1,48.72
2012-05-17 22:00:00,27.0,8,19.0,1007.0,1,50.51
2012-05-17 23:00:00,27.0,7,18.0,1008.0,1,52.3
2012-05-18 00:00:00,34.0,7,17.0,1008.0,1,54.09
2012-05-18 01:00:00,32.0,8,15.0,1008.0,0,0.45
2012-05-18 02:00:00,28.0,8,14.0,1008.0,3,1.79
2012-05-18 03:00:00,35.0,8,15.0,1008.0,0,0.89
2012-05-18 04:00:00,45.0,9,13.0,1007.0,1,0.89
2012-05-18 05:00:00,52.0,9,13.0,1008.0,3,0.89
2012-05-18 06:00:00,55.0,9,14.0,1008.0,0,0.89
2012-05-18 07:00:00,67.0,9,18.0,1009.0,0,1.78
2012-05-18 08:00:00,69.0,9,19.0,1009.0,1,1.79
2012-05-18 09:00:00,72.0,10,21.0,1009.0,1,3.58
2012-05-18 10:00:00,85.0,11,22.0,1008.0,0,1.79
2012-05-18 11:00:00,107.0,11,24.0,1008.0,0,3.58
2012-05-18 12:00:00,106.0,13,27.0,1007.0,1,3.13
2012-05-18 13:00:00,136.0,13,28.0,1006.0,0,1.79
2012-05-18 14:00:00,134.0,13,29.0,1005.0,1,3.13
2012-05-18 15:00:00,127.0,14,31.0,1004.0,1,6.26
2012-05-18 16:00:00,125.0,15,31.0,1004.0,1,8.05
2012-05-18 17:00:00,108.0,16,31.0,1004.0,1,9.84
2012-05-18 18:00:00,122.0,12,30.0,1004.0,1,13.86
2012-05-18 19:00:00,130.0,13,30.0,1005.0,2,4.92
2012-05-18 20:00:00,138.0,14,28.0,1005.0,1,3.13
2012-05-18 21:00:00,129.0,13,28.0,1005.0,1,6.26
2012-05-18 22:00:00,136.0,14,26.0,1005.0,1,9.39
2012-05-18 23:00:00,140.0,16,23.0,1006.0,3,1.79
2012-05-19 00:00:00,146.0,15,24.0,1006.0,1,1.79
2012-05-19 01:00:00,137.0,15,22.0,1006.0,0,0.89
2012-05-19 02:00:00,139.0,15,21.0,1006.0,0,1.78
2012-05-19 03:00:00,123.0,15,21.0,1006.0,1,1.79
2012-05-19 04:00:00,136.0,15,20.0,1006.0,1,3.58
2012-05-19 05:00:00,140.0,15,20.0,1007.0,1,5.37
2012-05-19 06:00:00,150.0,16,20.0,1007.0,1,8.5
2012-05-19 07:00:00,160.0,16,21.0,1008.0,1,10.29
2012-05-19 08:00:00,151.0,17,23.0,1009.0,1,12.08
2012-05-19 09:00:00,156.0,17,24.0,1009.0,1,13.87
2012-05-19 10:00:00,159.0,17,25.0,1009.0,1,15.66
2012-05-19 11:00:00,298.0,18,26.0,1009.0,1,17.45
2012-05-19 12:00:00,164.0,18,28.0,1009.0,1,20.58
2012-05-19 13:00:00,164.0,18,29.0,1008.0,1,23.71
2012-05-19 14:00:00,162.0,18,30.0,1008.0,1,26.84
2012-05-19 15:00:00,163.0,19,30.0,1007.0,1,29.97
2012-05-19 16:00:00,154.0,19,30.0,1007.0,1,33.1
2012-05-19 17:00:00,147.0,19,29.0,1007.0,3,1.79
2012-05-19 18:00:00,136.0,19,29.0,1008.0,3,4.92
2012-05-19 19:00:00,128.0,18,28.0,1008.0,3,8.05
2012-05-19 20:00:00,128.21951219512195,17,28.0,1009.0,0,1.79
2012-05-19 21:00:00,128.4390243902439,17,25.0,1011.0,2,5.81
2012-05-19 22:00:00,128.65853658536585,16,23.0,1012.0,1,4.92
2012-05-19 23:00:00,128.8780487804878,15,22.0,1013.0,1,9.84
2012-05-20 00:00:00,129.09756097560975,15,22.0,1012.0,1,14.76
2012-05-20 01:00:00,129.3170731707317,17,19.0,1013.0,3,5.81
2012-05-20 02:00:00,129.53658536585365,16,19.0,1013.0,0,0.89
2012-05-20 03:00:00,129.7560975609756,17,19.0,1013.0,2,3.13
2012-05-20 04:00:00,129.97560975609755,17,18.0,1013.0,2,4.92
2012-05-20 05:00:00,130.1951219512195,17,18.0,1013.0,0,0.45
2012-05-20 06:00:00,130.41463414634146,17,18.0,1013.0,0,1.34
2012-05-20 07:00:00,130.6341463414634,17,19.0,1014.0,3,1.79
2012-05-20 08:00:00,130.85365853658536,16,21.0,1015.0,1,1.79
2012-05-20 09:00:00,131.0731707317073,15,22.0,1015.0,1,3.58
2012-05-20 10:00:00,131.29268292682926,16,21.0,1015.0,3,1.79
2012-05-20 11:00:00,131.5121951219512,16,20.0,1015.0,1,4.92
2012-05-20 12:00:00,131.73170731707316,18,22.0,1015.0,1,8.05
2012-05-20 13:00:00,131.9512195121951,16,22.0,1015.0,1,12.97
2012-05-20 14:00:00,132.17073170731706,16,23.0,1014.0,1,16.99
2012-05-20 15:00:00,132.390243902439,15,23.0,1014.0,1,21.01
2012-05-20 16:00:00,132.609756097561,13,23.0,1014.0,1,25.93
2012-05-20 17:00:00,132.82926829268294,15,23.0,1014.0,1,30.85
2012-05-20 18:00:00,133.0487804878049,14,22.0,1014.0,1,33.98
2012-05-20 19:00:00,133.26829268292684,14,21.0,1014.0,1,35.77
2012-05-20 20:00:00,133.4878048780488,14,19.0,1014.0,0,0.45
2012-05-20 21:00:00,133.70731707317074,16,18.0,1015.0,0,1.34
2012-05-20 22:00:00,133.9268292682927,15,18.0,1015.0,0,2.23
2012-05-20 23:00:00,134.14634146341464,15,18.0,1015.0,1,1.79
2012-05-21 00:00:00,134.3658536585366,15,19.0,1015.0,1,4.92
2012-05-21 01:00:00,134.58536585365854,15,18.0,1014.0,1,6.71
2012-05-21 02:00:00,134.8048780487805,16,17.0,1015.0,1,8.5
2012-05-21 03:00:00,135.02439024390245,16,17.0,1015.0,0,0.89
2012-05-21 04:00:00,135.2439024390244,15,17.0,1015.0,0,1.78
2012-05-21 05:00:00,135.46341463414635,15,16.0,1015.0,0,2.67
2012-05-21 06:00:00,135.6829268292683,16,17.0,1015.0,3,0.89
2012-05-21 07:00:00,135.90243902439025,16,18.0,1015.0,0,0.89
2012-05-21 08:00:00,136.1219512195122,15,20.0,1016.0,0,1.78
2012-05-21 09:00:00,136.34146341463415,14,20.0,1015.0,1,3.13
2012-05-21 10:00:00,136.5609756097561,14,21.0,1016.0,1,4.92
2012-05-21 11:00:00,136.78048780487805,14,22.0,1016.0,0,1.79
2012-05-21 12:00:00,137.0,15,23.0,1015.0,1,1.79
2012-05-21 13:00:00,157.0,15,24.0,1014.0,1,3.58
2012-05-21 14:00:00,164.0,16,25.0,1014.0,1,5.37
2012-05-21 15:00:00,167.0,17,25.0,1013.0,0,0.89
2012-05-21 16:00:00,165.0,18,26.0,1013.0,1,3.13
2012-05-21 17:00:00,136.0,17,25.0,1012.0,1,6.26
2012-05-21 18:00:00,123.0,17,25.0,1012.0,1,10.28
2012-05-21 19:00:00,116.0,16,24.0,1012.0,1,13.41
2012-05-21 20:00:00,119.0,15,24.0,1013.0,1,18.33
2012-05-21 21:00:00,135.0,16,23.0,1013.0,1,20.12
2012-05-21 22:00:00,155.0,17,23.0,1013.0,1,24.14
2012-05-21 23:00:00,168.0,17,23.0,1013.0,1,27.27
2012-05-22 00:00:00,170.0,17,22.0,1013.0,0,3.13
2012-05-22 01:00:00,145.0,17,22.0,1012.0,1,1.79
2012-05-22 02:00:00,93.0,17,20.0,1012.0,0,0.89
2012-05-22 03:00:00,86.0,16,21.0,1012.0,1,0.89
2012-05-22 04:00:00,75.0,16,20.0,1011.0,1,2.68
2012-05-22 05:00:00,90.0,16,20.0,1011.0,1,4.47
2012-05-22 06:00:00,102.0,17,20.0,1011.0,1,6.26
2012-05-22 07:00:00,97.88888888888889,17,20.0,1011.0,1,8.05
2012-05-22 08:00:00,93.77777777777777,17,21.0,1012.0,0,0.89
2012-05-22 09:00:00,89.66666666666667,17,23.0,1011.0,0,1.78
2012-05-22 10:00:00,85.55555555555556,16,24.0,1011.0,0,2.67
2012-05-22 11:00:00,81.44444444444444,16,25.0,1011.0,1,4.02
