date,temp,zone1,zone2,zone3,hour
2017-07-07 22:40:00,30.47,43190.43189,27600.0,32969.37238,22
2017-07-07 22:50:00,29.93,42469.63455,27201.26582,32553.64017,22
2017-07-07 23:00:00,29.15,41557.47508,26817.72152,31999.33054,23
2017-07-07 23:10:00,28.94,40670.83056,26426.58228,31607.69874,23
2017-07-07 23:20:00,28.82,39956.41196,25959.49367,31083.51464,23
2017-07-07 23:30:00,28.64,39229.23588,25367.08861,30378.57741,23
2017-07-07 23:40:00,28.16,38336.21262,24873.41772,29920.66946,23
2017-07-07 23:50:00,27.77,37385.78073,24584.81013,29523.01255,23
2017-07-08 00:00:00,27.49,36569.30233,23551.89873,28938.57741,0
2017-07-08 00:10:00,27.33,35363.72093,23153.16456,28317.99163,0
2017-07-08 00:20:00,26.98,34636.54485,22613.92405,27878.159,0
2017-07-08 00:30:00,26.67,34043.32226,21994.93671,27227.4477,0
2017-07-08 00:40:00,26.65,33386.31229,21793.67089,26420.08368,0
2017-07-08 00:50:00,26.51,32665.51495,21493.67089,25907.94979,0
2017-07-08 01:00:00,26.2,31893.68771,21281.01266,25365.69038,1
2017-07-08 01:10:00,26.23,31236.67774,20722.78481,24817.40586,1
2017-07-08 01:20:00,26.13,30956.01329,20479.74684,24540.25105,1
2017-07-08 01:30:00,26.1,30662.59136,20335.44304,24226.94561,1
2017-07-08 01:40:00,26.14,30018.33887,20012.65823,23805.18828,1
2017-07-08 01:50:00,26.0,29922.65781,19716.4557,23407.53138,1
2017-07-08 02:00:00,25.93,29603.72093,19492.40506,23082.17573,2
2017-07-08 02:10:00,25.81,29138.07309,19234.17722,22811.04603,2
2017-07-08 02:20:00,25.88,28914.81728,19306.32911,22564.01674,2
2017-07-08 02:30:00,26.18,28729.83389,19086.07595,22455.56485,2
2017-07-08 02:40:00,26.05,28557.60797,18694.93671,22268.78661,2
2017-07-08 02:50:00,25.95,28563.98671,18391.13924,22051.88285,2
2017-07-08 03:00:00,25.84,28493.8206,18341.77215,21877.15481,3
2017-07-08 03:10:00,25.9,28315.21595,18410.12658,22063.93305,3
2017-07-08 03:20:00,25.83,29150.83056,18683.5443,22051.88285,3
2017-07-08 03:30:00,25.46,28908.43854,18508.86076,21804.85356,3
2017-07-08 03:40:00,25.02,28168.50498,18269.62025,21286.69456,3
2017-07-08 03:50:00,24.84,27996.27907,17893.67089,21117.99163,3
2017-07-08 04:00:00,25.01,28098.33887,17886.07595,20738.41004,4
2017-07-08 04:10:00,24.98,27779.40199,17688.60759,20437.15481,4
2017-07-08 04:20:00,24.85,27415.81395,17616.4557,20358.82845,4
2017-07-08 04:30:00,24.89,26962.92359,17210.12658,20129.87448,4
2017-07-08 04:40:00,24.82,25687.17608,16218.98734,19599.66527,4
2017-07-08 04:50:00,25.04,24188.17276,15664.55696,18599.49791,4
2017-07-08 05:00:00,25.21,23409.96678,15372.1519,16948.61925,5
2017-07-08 05:10:00,25.12,23346.1794,14506.32911,15659.24686,5
2017-07-08 05:20:00,24.44,23097.40864,14620.25316,14978.41004,5
2017-07-08 05:30:00,23.93,22740.19934,14532.91139,14381.92469,5
2017-07-08 05:40:00,23.68,22727.44186,14422.78481,14309.62343,5
2017-07-08 05:50:00,23.56,22682.7907,14456.96203,14333.72385,5
2017-07-08 06:00:00,23.8,23199.46844,14882.27848,14508.45188,6
2017-07-08 06:10:00,23.64,23524.78405,15129.11392,14387.94979,6
2017-07-08 06:20:00,23.1,23626.84385,15030.37975,14574.72803,6
2017-07-08 06:30:00,22.64,23952.15947,15246.83544,14803.68201,6
2017-07-08 06:40:00,22.83,23779.93355,15406.32911,14845.85774,6
2017-07-08 06:50:00,22.92,24354.01993,15637.97468,15237.48954,6
2017-07-08 07:00:00,23.31,24570.89701,16188.60759,15665.27197,7
2017-07-08 07:10:00,23.61,24685.71429,16750.63291,15876.15063,7
2017-07-08 07:20:00,23.26,25629.76744,17141.77215,16207.53138,7
2017-07-08 07:30:00,23.38,26191.09635,17692.40506,16641.33891,7
2017-07-08 07:40:00,23.54,26280.39867,17707.59494,16942.59414,7
2017-07-08 07:50:00,23.85,26739.66777,17855.6962,17316.15063,7
2017-07-08 08:00:00,24.29,27396.67774,18151.89873,17713.80753,8
2017-07-08 08:10:00,24.65,28232.29236,18562.02532,18545.27197,8
2017-07-08 08:20:00,25.13,28449.16944,19511.39241,19063.43096,8
2017-07-08 08:30:00,25.66,29890.76412,19363.29114,19696.06695,8
2017-07-08 08:40:00,26.19,30968.77076,19435.44304,19949.12134,8
2017-07-08 08:50:00,26.58,31657.67442,19682.27848,20539.58159,8
2017-07-08 09:00:00,26.9,31855.41528,19856.96203,21039.66527,9
2017-07-08 09:10:00,27.39,32416.74419,20540.50633,21431.29707,9
2017-07-08 09:20:00,28.12,33060.99668,21151.89873,21816.90377,9
2017-07-08 09:30:00,28.89,33928.50498,21664.55696,22202.51046,9
2017-07-08 09:40:00,29.7,34713.0897,21884.81013,22515.8159,9
2017-07-08 09:50:00,30.28,34878.93688,22105.06329,22997.82427,9
2017-07-08 10:00:00,30.77,35274.4186,22211.39241,23503.93305,10
2017-07-08 10:10:00,31.34,35586.97674,22294.93671,23690.7113,10
2017-07-08 10:20:00,31.83,36390.69767,22587.34177,24100.41841,10
2017-07-08 10:30:00,32.33,37022.19269,22720.25316,24407.69874,10
2017-07-08 10:40:00,32.75,36709.63455,23320.25316,24630.62762,10
2017-07-08 10:50:00,33.48,37105.11628,23593.67089,25106.61088,10
2017-07-08 11:00:00,31.75,37647.30897,23350.63291,25450.04184,11
2017-07-08 11:10:00,30.18,37896.07973,23532.91139,25733.22176,11
2017-07-08 11:20:00,29.54,38119.33555,23711.39241,25877.82427,11
2017-07-08 11:30:00,29.58,38438.27243,23616.4557,26028.45188,11
2017-07-08 11:40:00,29.57,39165.4485,23650.63291,26432.13389,11
2017-07-08 11:50:00,29.72,39318.53821,23760.75949,26582.76151,11
2017-07-08 12:00:00,29.78,39139.93355,23650.63291,26811.71548,12
2017-07-08 12:10:00,29.98,38974.08638,23662.02532,27046.69456,12
2017-07-08 12:20:00,30.07,39222.85714,23635.44304,27094.8954,12
2017-07-08 12:30:00,29.7,39375.94684,23654.43038,27275.64854,12
2017-07-08 12:40:00,29.5,38189.50166,24383.5443,27323.84937,12
2017-07-08 12:50:00,29.03,36862.72425,24975.94937,27570.87866,12
2017-07-08 13:00:00,29.07,37360.26578,24998.73418,27715.48117,13
2017-07-08 13:10:00,29.39,37430.43189,24991.13924,27655.23013,13
2017-07-08 13:20:00,29.67,37436.81063,24596.20253,27504.60251,13
2017-07-08 13:30:00,29.55,37577.14286,24596.20253,27576.90377,13
2017-07-08 13:40:00,29.55,37455.94684,24774.68354,27492.5523,13
2017-07-08 13:50:00,29.22,36990.299,24900.0,27498.57741,13
2017-07-08 14:00:00,29.01,36958.40532,24767.08861,27564.85356,14
2017-07-08 14:10:00,29.39,36843.58804,24546.83544,27390.12552,14
2017-07-08 14:20:00,29.55,36722.39203,24956.96203,27372.05021,14
2017-07-08 14:30:00,29.36,36869.10299,24763.29114,27131.04603,14
2017-07-08 14:40:00,29.3,36633.0897,24649.36709,26926.19247,14
2017-07-08 14:50:00,29.38,36620.33223,24360.75949,26896.06695,14
2017-07-08 15:00:00,29.17,36594.81728,24041.77215,26865.94142,15
2017-07-08 15:10:00,29.38,36588.43854,23832.91139,26871.96653,15
2017-07-08 15:20:00,29.16,35631.62791,23665.82278,26624.93724,15
2017-07-08 15:30:00,29.43,36090.89701,23646.83544,26612.88703,15
2017-07-08 15:40:00,29.4,35689.03654,23286.07595,26685.18828,15
2017-07-08 15:50:00,28.87,36020.7309,23244.3038,26703.2636,15
2017-07-08 16:00:00,28.7,35701.79402,23016.4557,26703.2636,16
2017-07-08 16:10:00,28.73,35810.23256,23126.58228,26823.76569,16
2017-07-08 16:20:00,28.79,35567.84053,23206.32911,26817.74059,16
2017-07-08 16:30:00,29.04,35191.49502,23168.35443,26871.96653,16
2017-07-08 16:40:00,29.22,35229.76744,23156.96203,27058.74477,16
2017-07-08 16:50:00,29.45,35165.98007,22887.34177,27161.17155,16
2017-07-08 17:00:00,29.19,35350.96346,22773.41772,26962.3431,17
2017-07-08 17:10:00,28.95,35248.90365,22534.17722,26685.18828,17
2017-07-08 17:20:00,28.69,35357.34219,22659.49367,26552.63598,17
2017-07-08 17:30:00,28.43,35038.40532,22420.25316,26588.78661,17
2017-07-08 17:40:00,28.4,35165.98007,22522.78481,26805.69038,17
2017-07-08 17:50:00,28.26,35446.64452,22583.5443,27004.51883,17
2017-07-08 18:00:00,28.67,35159.60133,22598.73418,27028.61925,18
2017-07-08 18:10:00,28.53,35165.98007,22762.02532,27185.27197,18
2017-07-08 18:20:00,28.5,35229.76744,22762.02532,27269.62343,18
2017-07-08 18:30:00,28.4,35440.26578,22906.32911,27408.20084,18
2017-07-08 18:40:00,28.41,35714.5515,23050.63291,27643.17992,18
2017-07-08 18:50:00,28.21,36110.03322,23479.74684,28131.21339,18
2017-07-08 19:00:00,27.98,36352.42525,23730.37975,28806.0251,19
2017-07-08 19:10:00,27.81,37054.08638,23973.41772,29806.19247,19
2017-07-08 19:20:00,27.48,38329.83389,24543.03797,31469.12134,19
2017-07-08 19:30:00,26.89,39854.35216,25841.77215,33788.78661,19
2017-07-08 19:40:00,26.67,42635.48173,27729.11392,36723.01255,19
2017-07-08 19:50:00,26.59,45525.04983,28894.93671,37849.70711,19
2017-07-08 20:00:00,26.48,46711.49502,29369.62025,38446.19247,20
2017-07-08 20:10:00,26.37,47145.24917,30015.18987,38584.76987,20
2017-07-08 20:20:00,26.07,47221.79402,29620.25316,38717.32218,20
2017-07-08 20:30:00,25.75,47425.91362,29532.91139,38464.26778,20
2017-07-08 20:40:00,25.34,47247.30897,29172.1519,38120.83682,20
2017-07-08 20:50:00,25.14,47132.49169,28803.79747,37879.83264,20
2017-07-08 21:00:00,25.05,46870.96346,28621.51899,37735.23013,21
2017-07-08 21:10:00,25.15,46443.58804,28545.56962,37536.40167,21
2017-07-08 21:20:00,25.3,46284.1196,28667.08861,37307.4477,21
2017-07-08 21:30:00,25.38,46156.54485,28518.98734,37132.71967,21
2017-07-08 21:40:00,25.48,46169.30233,28462.02532,37150.79498,21
2017-07-08 21:50:00,25.45,46233.0897,28226.58228,36813.38912,21
2017-07-08 22:00:00,25.42,45843.98671,28074.68354,36475.98326,22
2017-07-08 22:10:00,25.21,45084.91694,27824.05063,36138.57741,22
2017-07-08 22:20:00,25.06,44466.1794,27732.91139,35873.4728,22
2017-07-08 22:30:00,24.9,43885.71429,27349.36709,35313.13808,22
2017-07-08 22:40:00,24.68,42999.06977,26783.5443,34644.35146,22
2017-07-08 22:50:00,24.22,42405.84718,26574.68354,33987.61506,22
2017-07-08 23:00:00,24.01,41940.19934,25982.27848,33493.55649,23
2017-07-08 23:10:00,23.86,41174.75083,25743.03797,33240.50209,23
2017-07-08 23:20:00,23.82,40186.04651,25329.11392,32824.76987,23
2017-07-08 23:30:00,23.81,39235.61462,24873.41772,31945.1046,23
2017-07-08 23:40:00,23.59,38674.28571,24087.34177,31553.4728,23
2017-07-08 23:50:00,23.37,37704.71761,23893.67089,30878.66109,23
2017-07-09 00:00:00,23.49,36837.2093,23570.88608,30306.27615,0
2017-07-09 00:10:00,23.63,36256.74419,23198.73418,29998.99582,0
2017-07-09 00:20:00,24.21,35280.79734,22712.65823,29492.88703,0
2017-07-09 00:30:00,24.72,34515.34884,21994.93671,29004.85356,0
2017-07-09 00:40:00,24.76,33928.50498,21337.97468,28221.58996,0
2017-07-09 00:50:00,24.74,33469.23588,21281.01266,27607.02929,0
2017-07-09 01:00:00,24.84,32678.27243,20882.27848,26986.44351,1
2017-07-09 01:10:00,24.83,32046.77741,20730.37975,26305.60669,1
2017-07-09 01:20:00,24.59,31453.55482,20145.56962,25841.67364,1
2017-07-09 01:30:00,24.39,31038.93688,19948.10127,25431.96653,1
2017-07-09 01:40:00,24.18,30483.98671,19541.77215,24763.17992,1
2017-07-09 01:50:00,24.12,30056.6113,19181.01266,24311.29707,1
2017-07-09 02:00:00,24.06,29871.62791,18782.27848,23847.36402,2
2017-07-09 02:10:00,23.97,29693.02326,18288.60759,23515.98326,2
2017-07-09 02:20:00,23.9,29437.87375,18189.87342,22943.59833,2
2017-07-09 02:30:00,23.81,29291.16279,17886.07595,22678.49372,2
2017-07-09 02:40:00,23.63,29029.63455,17798.73418,22509.79079,2
2017-07-09 02:50:00,23.47,28819.13621,17798.73418,22413.38912,2
2017-07-09 03:00:00,23.39,28602.25914,17715.18987,22371.21339,3
2017-07-09 03:10:00,23.4,28812.75748,17851.89873,22660.41841,3
2017-07-09 03:20:00,23.34,29233.75415,18113.92405,22606.19247,3
2017-07-09 03:30:00,23.23,29099.80066,17924.05063,22407.36402,3
2017-07-09 03:40:00,23.16,28570.36545,17677.21519,22136.23431,3
2017-07-09 03:50:00,23.08,28296.07973,17312.65823,21883.17992,3
2017-07-09 04:00:00,22.95,28117.47508,17437.97468,21587.94979,4
2017-07-09 04:10:00,22.85,27779.40199,16989.87342,21310.79498,4
2017-07-09 04:20:00,22.75,27269.10299,16769.62025,21202.3431,4
2017-07-09 04:30:00,22.7,26911.89369,16310.12658,21033.64017,4
2017-07-09 04:40:00,22.69,25336.34551,15197.46835,20407.02929,4
2017-07-09 04:50:00,22.63,23926.64452,14563.29114,19545.43933,4
2017-07-09 05:00:00,22.59,22797.60797,14008.86076,17900.58577,5
2017-07-09 05:10:00,22.54,22076.81063,13112.65823,16695.56485,5
2017-07-09 05:20:00,22.46,21623.92027,12668.35443,15960.50209,5
2017-07-09 05:30:00,22.31,21502.72425,12767.08861,15827.94979,5
2017-07-09 05:40:00,22.22,21719.60133,12573.41772,15821.92469,5
2017-07-09 05:50:00,22.1,21566.51163,12584.81013,15707.4477,5
2017-07-09 06:00:00,22.13,21719.60133,12611.39241,15611.04603,6
2017-07-09 06:10:00,22.15,22025.78073,12862.02532,15653.22176,6
2017-07-09 06:20:00,22.19,22185.24917,12964.55696,15641.17155,6
2017-07-09 06:30:00,22.23,22402.12625,13158.22785,15454.39331,6
2017-07-09 06:40:00,22.22,22331.96013,13298.73418,15333.89121,6
2017-07-09 06:50:00,22.21,22791.22924,13427.8481,15550.79498,6
2017-07-09 07:00:00,22.18,23307.90698,13632.91139,16026.77824,7
2017-07-09 07:10:00,22.08,23154.81728,13640.50633,16412.38494,7
2017-07-09 07:20:00,22.07,23154.81728,13894.93671,16894.39331,7
2017-07-09 07:30:00,22.16,23365.31561,13932.91139,17123.34728,7
2017-07-09 07:40:00,22.23,23569.43522,14350.63291,17508.95397,7
2017-07-09 07:50:00,22.34,23939.40199,14411.39241,17846.35983,7
2017-07-09 08:00:00,22.51,24424.18605,14658.22785,18213.89121,8
2017-07-09 08:10:00,22.56,24755.8804,15034.17722,18894.72803,8
2017-07-09 08:20:00,22.75,25234.28571,15786.07595,19322.51046,8
2017-07-09 08:30:00,23.03,25648.90365,15858.22785,19738.24268,8
2017-07-09 08:40:00,23.17,26050.76412,16154.43038,20346.77824,8
2017-07-09 08:50:00,23.51,26663.12292,16462.02532,20870.96234,8
2017-07-09 09:00:00,23.6,27103.25581,16864.55696,21618.07531,9
2017-07-09 09:10:00,23.84,27970.76412,17232.91139,21961.50628,9
2017-07-09 09:20:00,24.1,28353.48837,17502.53165,22365.18828,9
2017-07-09 09:30:00,24.37,29099.80066,17768.35443,22937.57322,9
2017-07-09 09:40:00,24.65,29603.72093,18182.27848,23341.25523,9
2017-07-09 09:50:00,25.0,30388.30565,18672.1519,23612.38494,9
2017-07-09 10:00:00,25.47,30943.25581,18869.62025,23979.91632,10
2017-07-09 10:10:00,25.71,31160.13289,19230.37975,24522.17573,10
2017-07-09 10:20:00,26.18,31574.75083,19663.29114,24877.6569,10
2017-07-09 10:30:00,26.75,32263.65449,19970.88608,25160.83682,10
2017-07-09 10:40:00,27.06,32869.63455,20259.49367,25311.46444,10
2017-07-09 10:50:00,27.14,33041.86047,20358.22785,25697.07113,10
2017-07-09 11:00:00,28.0,33462.85714,20491.13924,26052.5523,11
2017-07-09 11:10:00,28.39,33679.73422,20540.50633,26239.33054,11
2017-07-09 11:20:00,28.53,34107.10963,20631.64557,26456.23431,11
2017-07-09 11:30:00,29.11,34496.21262,20665.82278,26733.38912,11
2017-07-09 11:40:00,28.98,34808.77076,20836.70886,26877.99163,11
2017-07-09 11:50:00,29.62,34642.92359,20946.83544,27046.69456,11
2017-07-09 12:00:00,29.83,34636.54485,21155.6962,27094.8954,12
2017-07-09 12:10:00,30.11,34687.57475,21155.6962,27269.62343,12
2017-07-09 12:20:00,30.55,34642.92359,21075.94937,27504.60251,12
2017-07-09 12:30:00,31.01,35682.65781,20643.03797,27637.15481,12
2017-07-09 12:40:00,30.3,36473.62126,19807.59494,27619.0795,12
2017-07-09 12:50:00,30.34,36460.86379,19837.97468,27685.35565,12
2017-07-09 13:00:00,29.92,36428.9701,19777.21519,27902.25941,13
2017-07-09 13:10:00,29.88,36556.54485,19822.78481,27829.95816,13
2017-07-09 13:20:00,29.41,36582.0598,19853.16456,27938.41004,13
2017-07-09 13:30:00,29.36,36511.89369,19925.31646,27884.1841,13
2017-07-09 13:40:00,29.42,36486.37874,20088.60759,28083.01255,13
2017-07-09 13:50:00,29.21,36518.27243,20050.63291,28251.71548,13
2017-07-09 14:00:00,29.32,36237.60797,20118.98734,28390.29289,14
2017-07-09 14:10:00,29.31,36333.28904,19989.87342,28191.46444,14
2017-07-09 14:20:00,29.36,36135.54817,19929.11392,28101.08787,14
2017-07-09 14:30:00,29.39,36059.00332,19913.92405,28046.86192,14
2017-07-09 14:40:00,29.51,35976.07973,19796.20253,27878.159,14
2017-07-09 14:50:00,29.39,36039.86711,19731.64557,27835.98326,14
2017-07-09 15:00:00,29.35,35886.77741,19598.73418,27811.88285,15
2017-07-09 15:10:00,29.11,35669.90033,19735.44304,27829.95816,15
2017-07-09 15:20:00,29.37,35350.96346,19701.26582,27643.17992,15
2017-07-09 15:30:00,29.66,35191.49502,19481.01266,27456.40167,15
2017-07-09 15:40:00,29.74,35134.08638,19568.35443,27462.42678,15
2017-07-09 15:50:00,29.72,35095.81395,19424.05063,27444.35146,15
2017-07-09 16:00:00,30.06,34891.69435,19382.27848,27257.57322,16
2017-07-09 16:10:00,30.02,34757.74086,19386.07595,27414.22594,16
2017-07-09 16:20:00,30.08,34693.95349,19431.64557,27420.25105,16
2017-07-09 16:30:00,30.29,34738.60465,19424.05063,27516.65272,16
2017-07-09 16:40:00,30.07,34783.25581,19256.96203,27444.35146,16
2017-07-09 16:50:00,30.21,33590.43189,20369.62025,27353.9749,16
2017-07-09 17:00:00,30.21,33201.3289,20639.24051,27299.74895,17
2017-07-09 17:10:00,30.14,33092.89037,20650.63291,27131.04603,17
2017-07-09 17:20:00,30.26,32799.46844,20586.07595,27233.4728,17
2017-07-09 17:30:00,30.13,32876.01329,20616.4557,27438.32636,17
2017-07-09 17:40:00,29.83,31683.18937,20810.12658,27311.79916,17
2017-07-09 17:50:00,29.65,30037.47508,22629.11392,27534.72803,17
2017-07-09 18:00:00,29.97,30503.12292,22898.73418,27878.159,18
2017-07-09 18:10:00,29.81,30943.25581,22275.94937,27860.08368,18
2017-07-09 18:20:00,30.03,31134.61794,21755.6962,28089.03766,18
2017-07-09 18:30:00,30.81,31778.87043,21740.50633,28179.41423,18
2017-07-09 18:40:00,31.83,31900.06645,21975.94937,28408.3682,18
2017-07-09 18:50:00,31.57,32129.701,22317.72152,28625.27197,18
2017-07-09 19:00:00,31.27,32378.47176,22575.94937,29041.00418,19
2017-07-09 19:10:00,31.16,32659.13621,23236.70886,30173.72385,19
2017-07-09 19:20:00,30.98,33871.09635,23779.74684,31686.0251,19
2017-07-09 19:30:00,30.6,35822.99003,25245.56962,34493.72385,19
2017-07-09 19:40:00,30.3,39286.64452,27368.35443,37397.82427,19
2017-07-09 19:50:00,29.97,41857.27575,28765.82278,38801.67364,19
2017-07-09 20:00:00,29.5,42948.03987,29806.32911,39464.43515,20
2017-07-09 20:10:00,29.2,43719.86711,30349.36709,39572.88703,20
2017-07-09 20:20:00,28.91,43860.19934,30186.07595,39645.18828,20
2017-07-09 20:30:00,28.66,44077.07641,30356.96203,39729.53975,20
2017-07-09 20:40:00,28.31,43943.12292,30543.03797,39536.7364,20
2017-07-09 20:50:00,27.94,44274.81728,30877.21519,39205.35565,20
2017-07-09 21:00:00,27.64,43847.44186,30869.62025,39018.57741,21
2017-07-09 21:10:00,27.44,44134.48505,31264.55696,38795.64854,21
2017-07-09 21:20:00,27.16,44281.19601,31241.77215,38470.29289,21
2017-07-09 21:30:00,26.82,44427.90698,31082.27848,38379.91632,21
2017-07-09 21:40:00,26.48,42220.86379,30918.98734,38084.68619,21
2017-07-09 21:50:00,26.25,41244.91694,30987.34177,37837.6569,21
2017-07-09 22:00:00,25.96,41366.11296,30508.86076,37367.69874,22
2017-07-09 22:10:00,25.7,41104.58472,30246.83544,37271.29707,22
2017-07-09 22:20:00,25.38,40868.57143,30315.18987,37060.41841,22
2017-07-09 22:30:00,25.06,40262.59136,29821.51899,36295.23013,22
2017-07-09 22:40:00,24.9,39509.90033,29684.81013,35879.49791,22
2017-07-09 22:50:00,24.74,38789.10299,29293.67089,35120.33473,22
2017-07-09 23:00:00,24.62,37991.7608,28822.78481,34511.79916,23
2017-07-09 23:10:00,24.51,37341.12957,28507.59494,34065.94142,23
2017-07-09 23:20:00,24.5,36754.28571,27846.83544,33577.90795,23
2017-07-09 23:30:00,24.43,37398.53821,27360.75949,33192.30126,23
2017-07-09 23:40:00,24.29,36288.63787,26912.65823,32601.841,23
2017-07-09 23:50:00,24.12,35382.85714,26194.93671,31704.10042,23
2017-07-10 00:00:00,24.02,34508.9701,25386.07595,31053.38912,0
2017-07-10 00:10:00,23.95,34247.44186,24953.16456,30607.53138,0
2017-07-10 00:20:00,23.92,33711.62791,24410.12658,30107.4477,0
2017-07-10 00:30:00,23.84,33188.57143,23855.6962,29492.88703,0
2017-07-10 00:40:00,23.71,32633.62126,23369.62025,28872.30126,0
2017-07-10 00:50:00,23.9,32097.80731,22929.11392,27902.25941,0
2017-07-10 01:00:00,23.71,31211.16279,22336.70886,27372.05021,1
2017-07-10 01:10:00,23.48,30949.63455,21994.93671,26805.69038,1
2017-07-10 01:20:00,23.52,30477.60797,21527.8481,26257.40586,1
2017-07-10 01:30:00,23.43,30062.99003,21269.62025,25841.67364,1
2017-07-10 01:40:00,23.16,29826.97674,20893.67089,25564.51883,1
2017-07-10 01:50:00,22.78,29482.52492,20532.91139,25209.03766,1
2017-07-10 02:00:00,22.64,29495.28239,20297.46835,24986.10879,2
2017-07-10 02:10:00,22.6,29055.1495,20263.29114,24895.73222,2
2017-07-10 02:20:00,22.47,28806.37874,20111.39241,24636.65272,2
2017-07-10 02:30:00,22.24,28398.13953,19705.06329,24425.77406,2
2017-07-10 02:40:00,22.08,28493.8206,19803.79747,24401.67364,2
2017-07-10 02:50:00,21.94,28276.94352,19670.88608,24226.94561,2
2017-07-10 03:00:00,21.86,28340.7309,19621.51899,24118.49372,3
2017-07-10 03:10:00,21.79,28142.99003,19515.18987,23889.53975,3
2017-07-10 03:20:00,21.66,28723.45515,19784.81013,24052.21757,3
2017-07-10 03:30:00,21.4,28245.04983,19682.27848,23732.88703,3
2017-07-10 03:40:00,21.38,27792.15947,19332.91139,23347.28033,3
2017-07-10 03:50:00,21.39,27721.99336,19120.25316,22931.54812,3
2017-07-10 04:00:00,21.21,27702.85714,19181.01266,22582.09205,4
2017-07-10 04:10:00,21.04,27728.37209,19120.25316,21985.60669,4
2017-07-10 04:20:00,20.98,27492.3588,18998.73418,21726.5272,4
2017-07-10 04:30:00,21.0,27173.42193,18600.0,21636.15063,4
2017-07-10 04:40:00,20.95,26140.06645,17491.13924,20913.13808,4
2017-07-10 04:50:00,20.68,24736.74419,16465.82278,19997.32218,4
2017-07-10 05:00:00,20.6,24035.08306,15975.94937,18304.26778,5
2017-07-10 05:10:00,20.52,23996.81063,15182.27848,17093.22176,5
2017-07-10 05:20:00,20.51,23684.25249,15186.07595,16358.159,5
2017-07-10 05:30:00,20.77,23224.98339,14950.63291,15821.92469,5
2017-07-10 05:40:00,20.9,23460.99668,15000.0,15827.94979,5
2017-07-10 05:50:00,20.72,23671.49502,15098.73418,15942.42678,5
2017-07-10 06:00:00,20.96,24290.23256,15337.97468,15990.62762,6
2017-07-10 06:10:00,20.91,24481.59468,15573.41772,16147.28033,6
2017-07-10 06:20:00,20.57,25074.81728,15687.34177,16207.53138,6
2017-07-10 06:30:00,20.48,25093.95349,15782.27848,16412.38494,6
2017-07-10 06:40:00,20.47,25610.63123,16067.08861,16665.43933,6
2017-07-10 06:50:00,20.13,26031.62791,16617.72152,17081.17155,6
2017-07-10 07:00:00,20.18,26618.47176,17491.13924,17249.87448,7
2017-07-10 07:10:00,20.32,26867.24252,17836.70886,17780.08368,7
2017-07-10 07:20:00,20.63,26841.72757,18292.40506,17996.98745,7
2017-07-10 07:30:00,21.09,27326.51163,18805.06329,18388.61925,7
2017-07-10 07:40:00,21.46,29150.83056,18201.26582,18930.87866,7
2017-07-10 07:50:00,21.89,30228.83721,18303.79747,19292.38494,7
2017-07-10 08:00:00,22.32,30503.12292,18675.94937,19647.86611,8
2017-07-10 08:10:00,22.67,31268.57143,19165.82278,20051.54812,8
2017-07-10 08:20:00,23.15,31900.06645,19625.31646,20473.30544,8
2017-07-10 08:30:00,23.72,32620.86379,20005.06329,21045.69038,8
2017-07-10 08:40:00,24.4,33226.84385,20373.41772,22160.33473,8
2017-07-10 08:50:00,24.97,33660.59801,20981.01266,22762.84519,8
2017-07-10 09:00:00,25.58,33775.41528,21467.08861,22829.12134,9
2017-07-10 09:10:00,26.14,29476.14618,21413.92405,22937.57322,9
2017-07-10 09:20:00,27.0,31294.08638,22754.43038,23142.42678,9
2017-07-10 09:30:00,27.6,33590.43189,23631.64557,23287.02929,9
2017-07-10 09:40:00,28.01,33902.99003,23962.02532,23901.58996,9
2017-07-10 09:50:00,28.73,35197.87375,24186.07595,24353.4728,9
2017-07-10 10:00:00,29.41,36014.35216,24732.91139,24859.58159,10
2017-07-10 10:10:00,29.89,36869.10299,25101.26582,25154.81172,10
2017-07-10 10:20:00,30.11,37270.96346,25260.75949,25745.27197,10
2017-07-10 10:30:00,30.54,37347.50831,25260.75949,26022.42678,10
2017-07-10 10:40:00,31.1,37634.5515,25556.96203,26317.6569,10
2017-07-10 10:50:00,31.3,38266.04651,25879.74684,26504.43515,10
2017-07-10 11:00:00,31.65,38763.58804,26050.63291,26871.96653,11
2017-07-10 11:10:00,31.99,39312.15947,26388.60759,27197.32218,11
2017-07-10 11:20:00,32.21,39631.09635,26908.86076,27347.94979,11
2017-07-10 11:30:00,32.52,39631.09635,26874.68354,27462.42678,11
2017-07-10 11:40:00,32.94,39879.86711,26924.05063,27733.55649,11
2017-07-10 11:50:00,33.39,40217.9402,27227.8481,28064.93724,11
2017-07-10 12:00:00,33.73,40224.31894,27056.96203,28324.01674,12
2017-07-10 12:10:00,34.21,40307.24252,27163.29114,28498.74477,12
2017-07-10 12:20:00,34.25,40460.33223,27113.92405,28739.74895,12
2017-07-10 12:30:00,34.41,40498.60465,27094.93671,28998.82845,12
2017-07-10 12:40:00,34.55,40683.58804,27144.3038,29083.17992,12
2017-07-10 12:50:00,34.62,40600.66445,27284.81013,28848.20084,12
2017-07-10 13:00:00,34.79,40702.72425,27535.44304,28757.82427,13
2017-07-10 13:10:00,35.09,40664.45183,27550.63291,28818.07531,13
2017-07-10 13:20:00,34.99,40587.90698,27516.4557,28854.22594,13
2017-07-10 13:30:00,35.12,40549.63455,27675.94937,28721.67364,13
